"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"7.2155821159805225","0.0","0.13858895705521473","0.0","1","12","false","AT5G62390","2.0","0","1","0","0.9768937467807416","false","0","AT5G62390","0","0.0"
"6.287295263390881","4.9000857809016806E-8","0.15905090473843553","0.6666666666666666","5","12","false","AT2G40950","3.3333333333333335","0","4","0","0.9803446272736398","false","1","AT2G40950","2","0.5555555555555556"
"6.287516600265604","0.0","0.15904530573450207","1.0","2","12","false","AT1G42990","4.5","0","2","0","0.9803438044599793","false","0","AT1G42990","0","0.75"
"6.287516600265604","0.0","0.15904530573450207","1.0","4","12","false","AT3G56660","4.5","0","3","0","0.9803438044599793","false","1","AT3G56660","0","0.75"
"5.2879592740150505","0.0013430762048760104","0.18910886944874641","0.26666666666666666","8","11","false","AT3G10800","4.166666666666667","0","7","0","0.9840596309516169","false","1","AT3G10800","361838","0.24509803921568626"
"7.0252324037184595","0.0","0.14234404536862003","0.0","1","12","false","AT5G17770","6.0","0","1","0","0.9776013665289276","false","0","AT5G17770","0","0.0"
"7.763833554670208","6.576366413079619E-6","0.12880234911765545","0.0","2","13","false","AT2G17390","3.5","0","2","0","0.9748556373432334","false","0","AT2G17390","484","0.625"
"7.0247897299690125","1.4823443968097077E-4","0.14235301531287417","0.0","2","12","false","AT4G35970","4.0","0","2","0","0.977603012156249","false","0","AT4G35970","33902","0.6"
"6.564630367419212","9.800171561803361E-8","0.152331501399238","0.5","4","11","false","AT1G07510","3.5","0","4","0","0.9793136417568058","false","0","AT1G07510","6","0.7"
"6.4765382912793275","0.0","0.15440347219848946","0.0","1","11","false","AT2G45740","5.0","0","1","0","0.9796411215937572","false","0","AT2G45740","0","0.0"
"6.4765382912793275","0.0","0.15440347219848946","0.0","1","11","false","AT1G01820","5.0","0","1","0","0.9796411215937572","false","0","AT1G01820","0","0.0"
"6.4765382912793275","0.0","0.15440347219848946","0.0","1","11","false","AT3G47430","5.0","0","1","0","0.9796411215937572","false","0","AT3G47430","0","0.0"
"6.4765382912793275","0.0","0.15440347219848946","0.0","1","11","false","AT1G47750","5.0","0","1","0","0.9796411215937572","false","0","AT1G47750","0","0.0"
"5.47675962815405","0.0017701069874929232","0.18258971871968963","0.0","7","10","false","AT3G19720","2.4","0","6","0","0.9833577708990555","false","1","AT3G19720","265500","0.2"
"7.002213368747233","0.0","0.14281198634467063","0.0","1","12","false","AT4G02980","2.0","0","1","0","0.9776869391496386","false","0","AT4G02980","0","0.0"
"0.0","0.0","0.0","0.0","2","0","true","AT3G51060","0.0","0","1","0","Infinity","false","1","AT3G51060","0","0.0"
"7.317397078353253","0.0","0.1366606170598911","0.0","1","12","false","AT1G65440","2.0","0","1","0","0.9765152524968279","false","0","AT1G65440","0","0.0"
"6.317618415227977","4.426737494466578E-4","0.15828749605857828","0.0","2","11","false","AT1G32130","4.5","0","2","0","0.9802319018021265","false","0","AT1G32130","62840","0.5"
"0.0","0.0","0.0","0.0","2","0","true","AT5G62500","0.0","0","1","0","Infinity","false","1","AT5G62500","0","0.0"
"5.81717574147853","0.0","0.1719047256677574","0.0","1","10","false","AT1G17750","9.0","0","1","0","0.9820922834889274","false","0","AT1G17750","0","0.0"
"5.731739707835326","4.7833905291928336E-4","0.17446709916589434","0.0","3","10","false","AT5G26710","2.6666666666666665","0","3","0","0.9824098895619504","false","0","AT5G26710","87686","0.3333333333333333"
"6.731518370960602","0.0","0.14855489428862656","0.0","1","11","false","AT3G50950","3.0","0","1","0","0.978693240256652","false","0","AT3G50950","0","0.0"
"6.5243470562195665","0.0","0.15327204260949215","0.0","1","11","false","AT5G20990","2.0","0","1","0","0.97946339384305","false","0","AT5G20990","0","0.0"
"5.52456839309429","4.426737494466578E-4","0.18100961538461538","0.0","2","10","false","AT2G37210","5.0","0","2","0","0.9831800431483484","false","0","AT2G37210","51432","0.5"
"6.642098273572377","0.0","0.150554833549935","0.0","1","12","false","AT4G32620","10.0","0","1","0","0.9790256569755673","false","0","AT4G32620","0","0.0"
"6.642098273572377","0.0","0.150554833549935","0.0","1","12","false","AT2G30470","10.0","0","1","0","0.9790256569755673","false","0","AT2G30470","0","0.0"
"6.642098273572377","0.0","0.150554833549935","0.0","1","12","false","AT5G04390","10.0","0","1","0","0.9790256569755673","false","0","AT5G04390","0","0.0"
"6.642098273572377","0.0","0.150554833549935","0.0","1","12","false","AT5G47660","10.0","0","1","0","0.9790256569755673","false","0","AT5G47660","0","0.0"
"6.642098273572377","0.0","0.150554833549935","0.0","1","12","false","AT3G46590","10.0","0","1","0","0.9790256569755673","false","0","AT3G46590","0","0.0"
"6.642098273572377","0.0","0.150554833549935","0.0","1","12","false","AT5G56860","10.0","0","1","0","0.9790256569755673","false","0","AT5G56860","0","0.0"
"6.642098273572377","0.0","0.150554833549935","0.0","1","12","false","AT3G21430","10.0","0","1","0","0.9790256569755673","false","0","AT3G21430","0","0.0"
"6.642098273572377","0.0","0.150554833549935","0.0","1","12","false","AT3G05380","10.0","0","1","0","0.9790256569755673","false","0","AT3G05380","0","0.0"
"5.6423196104471005","0.00364196400416127","0.1772320728071552","0.0","10","11","false","AT3G01320","1.5","0","10","0","0.9827423062808658","false","0","AT3G01320","723658","0.1"
"7.655821159805224","0.0","0.13061956113215184","0.0","1","12","false","AT1G45474","3.0","0","1","0","0.975257170409646","false","0","AT1G45474","0","0.0"
"1.0","0.0","1.0","0.0","1","1","false","AT4G11570","1.0","0","1","0","1.0","false","0","AT4G11570","0","0.0"
"6.656042496679947","4.920033494391386E-4","0.15023942537909019","0.0","5","11","false","AT4G11660","1.6666666666666667","0","4","0","0.9789738197149443","false","1","AT4G11660","85866","0.3333333333333333"
"1.0","0.0","1.0","0.0","3","1","false","AT4G36990","1.0","0","2","0","1.0","false","1","AT4G36990","0","0.0"
"6.005754758742807","0.0","0.1665069654308248","0.0","3","11","false","AT5G16820","9.0","0","2","0","0.9813912462500268","false","1","AT5G16820","0","0.0"
"6.858787073926516","0.0","0.14579837356396025","0.0","3","11","false","AT5G13290","2.0","0","2","0","0.9782201224017602","false","1","AT5G13290","0","0.0"
"1.0","0.0","1.0","0.0","1","1","false","AT5G63320","1.0","0","1","0","1.0","false","0","AT5G63320","0","0.0"
"1.0","0.0","1.0","0.0","1","1","false","AT5G24590","1.0","0","1","0","1.0","false","0","AT5G24590","0","0.0"
"8.120407259849491","0.0","0.12314653292629742","0.0","1","13","false","AT5G48570","3.0","0","1","0","0.9735300845358754","false","0","AT5G48570","0","0.0"
"5.062859672421426","1.0566619256636028E-5","0.19751683133688905","0.0","4","10","false","AT1G71860","17.5","0","3","0","0.98489643244453","false","1","AT1G71860","3208","0.6346153846153846"
"1.6666666666666667","0.0","0.6","0.0","3","2","false","AT3G10730","3.0","0","2","0","0.7777777777777777","false","1","AT3G10730","0","0.0"
"1.0","0.0","1.0","1.0","2","1","false","AT3G25980","2.0","0","2","0","1.0","false","0","AT3G25980","0","1.0"
"1.0","0.0","1.0","1.0","2","1","false","AT3G19590","2.0","0","2","0","1.0","false","0","AT3G19590","0","1.0"
"1.0","0.0","1.0","1.0","2","1","false","AT2G33560","2.0","0","2","0","1.0","false","0","AT2G33560","0","1.0"
"5.70274457724657","0.0","0.17535416262371434","0.0","1","10","false","AT3G53430","23.0","0","1","0","0.9825176781514998","false","0","AT3G53430","0","0.0"
"1.0","0.0","1.0","0.0","1","1","false","AT5G03520","1.0","0","1","0","1.0","false","0","AT5G03520","0","0.0"
"1.0","0.0","1.0","0.0","1","1","false","AT1G77740","1.0","0","1","0","1.0","false","0","AT1G77740","0","0.0"
"1.0","0.0","1.0","0.0","1","1","false","AT4G10100","1.0","0","1","0","1.0","false","0","AT4G10100","0","0.0"
"1.0","0.0","1.0","0.0","1","1","false","AT2G18220","1.0","0","1","0","1.0","false","0","AT2G18220","0","0.0"
"1.0","0.0","1.0","0.0","1","1","false","AT1G72440","1.0","0","1","0","1.0","false","0","AT1G72440","0","0.0"
"2.0","0.0","0.5","0.0","1","3","false","AT3G02920","2.0","0","1","0","0.5","false","0","AT3G02920","0","0.0"
"1.3333333333333333","0.6666666666666666","0.75","0.0","2","2","false","AT2G06510","1.5","0","2","0","0.8333333333333334","false","0","AT2G06510","4","0.5"
"4.980965028773793","0.0","0.20076430856736582","1.0","2","10","false","AT1G78080","16.5","0","2","0","0.9852008734989823","false","0","AT1G78080","0","0.6111111111111112"
"4.980965028773793","0.0","0.20076430856736582","1.0","2","10","false","AT1G22190","16.5","0","2","0","0.9852008734989823","false","0","AT1G22190","0","0.6111111111111112"
"6.36896857016379","3.516677724576408E-7","0.15701129452649867","0.0","2","11","false","AT1G20200","6.0","0","2","0","0.9800410090328483","false","0","AT1G20200","44","0.7142857142857143"
"7.4063745019920315","0.0","0.13501882732651965","1.0","2","11","false","AT3G50360","3.5","0","2","0","0.9761844814052341","false","0","AT3G50360","0","0.875"
"6.520141655599823","3.007210720802093E-5","0.15337090094371647","0.0","2","11","false","AT4G37010","5.0","0","2","0","0.9794790273026028","false","0","AT4G37010","7644","0.5714285714285714"
"6.4068171757414785","2.634044178628091E-4","0.15608374214053755","0.3333333333333333","4","10","false","AT3G06290","3.5","0","4","0","0.9799003078968718","false","0","AT3G06290","85684","0.40625"
"6.407923860115095","0.0","0.1560567856032607","0.0","1","10","false","AT5G61290","7.0","0","1","0","0.9798961938285684","false","0","AT5G61290","0","0.0"
"6.407038512616202","2.1563488477123856E-4","0.15607835008809204","0.6666666666666666","5","10","false","AT2G39340","4.333333333333333","0","4","0","0.979899485083211","false","1","AT2G39340","76234","0.48148148148148145"
"6.407923860115095","0.0","0.1560567856032607","0.0","1","10","false","AT3G10650","7.0","0","1","0","0.9798961938285684","false","0","AT3G10650","0","0.0"
"5.408145196989818","0.002488537690863519","0.18490627813702218","0.047619047619047616","7","9","false","AT2G19560","3.142857142857143","0","7","0","0.9836128431338668","false","0","AT2G19560","494920","0.18681318681318682"
"5.84971226206286","0.0","0.170948579212229","0.0","1","11","false","AT2G20160","11.0","0","1","0","0.9819713298808073","false","0","AT2G20160","0","0.0"
"4.849933598937583","6.089404080532718E-4","0.2061883899233297","0.0","11","10","false","AT4G12560","24.272727272727273","0","11","0","0.9856879791861056","false","0","AT4G12560","288532","0.22594880847308033"
"6.01460823373174","0.0","0.16626186796202252","0.0","1","11","false","AT1G64060","6.0","0","1","0","0.9813583337035995","false","0","AT1G64060","0","0.0"
"0.0","0.0","0.0","0.0","2","0","true","AT3G62300","0.0","0","1","0","Infinity","false","1","AT3G62300","0","0.0"
"0.0","0.0","0.0","0.0","2","0","true","AT2G47220","0.0","0","1","0","Infinity","false","1","AT2G47220","0","0.0"
"0.0","0.0","0.0","0.0","2","0","true","AT2G26540","0.0","0","1","0","Infinity","false","1","AT2G26540","0","0.0"
"5.252988047808765","0.0","0.19036784224497535","0.0","1","11","false","AT3G15150","6.0","0","1","0","0.9841896355100047","false","0","AT3G15150","0","0.0"
"5.70141655599823","0.0","0.17539500757016963","0.0","1","10","false","AT1G08030","4.0","0","1","0","0.9825226150334639","false","0","AT1G08030","0","0.0"
"6.443337760070828","1.4700257342705042E-7","0.1551990656452887","0.0","2","11","false","AT5G24330","2.5","0","2","0","0.9797645436428593","false","0","AT5G24330","6","0.75"
"5.444887118193891","2.2118987214990186E-4","0.18365853658536588","0.0","2","10","false","AT3G09922","4.5","0","2","0","0.9834762560661937","false","0","AT3G09922","62378","0.5833333333333334"
"6.00066401062417","0.0","0.166648223968131","0.0","1","11","false","AT5G60210","27.0","0","1","0","0.9814101709642223","false","0","AT5G60210","0","0.0"
"6.00066401062417","0.0","0.166648223968131","0.0","1","11","false","AT2G37080","27.0","0","1","0","0.9814101709642223","false","0","AT2G37080","0","0.0"
"6.00066401062417","0.0","0.166648223968131","0.0","1","11","false","AT1G78430","27.0","0","1","0","0.9814101709642223","false","0","AT1G78430","0","0.0"
"6.00066401062417","0.0","0.166648223968131","0.0","1","11","false","AT1G17140","27.0","0","1","0","0.9814101709642223","false","0","AT1G17140","0","0.0"
"5.8050022133687476","0.0","0.17226522286193616","1.0","2","11","false","AT1G22130","14.0","0","2","0","0.9821375382402648","false","0","AT1G22130","0","0.5384615384615384"
"5.472332890659584","0.0","0.1827374211292671","0.0","1","11","false","AT5G51860","32.0","0","1","0","0.9833742271722693","false","0","AT5G51860","0","0.0"
"5.968348826914564","2.2128787386551993E-4","0.16755052846282217","0.0","2","12","false","AT1G29960","6.0","0","2","0","0.981530301758682","false","0","AT1G29960","122468","0.5555555555555556"
"5.506418769366976","0.0","0.1816062384436048","0.0","1","9","false","AT1G15820","11.0","0","1","0","0.9832475138685243","false","0","AT1G15820","0","0.0"
"6.383576803895529","1.5633070581597572E-4","0.15665198848860995","0.0","2","11","false","AT5G19620","6.0","0","2","0","0.9799867033312433","false","0","AT5G19620","11760","0.5"
"5.915891987605135","0.0","0.16903621670158636","0.0","1","11","false","AT4G39990","4.0","0","1","0","0.9817253085962635","false","0","AT4G39990","0","0.0"
"6.227091633466135","0.0","0.16058861164427385","0.0","1","10","false","AT2G01470","4.0","0","1","0","0.9805684325893451","false","0","AT2G01470","0","0.0"
"5.732182381584772","6.333706858607621E-5","0.17445362576260717","0.0","2","10","false","AT2G04240","4.0","0","2","0","0.9824082439346291","false","0","AT2G04240","9202","0.5"
"7.030101814962372","0.0","0.1422454505383792","0.0","1","11","false","AT1G27970","7.0","0","1","0","0.9775832646283926","false","0","AT1G27970","0","0.0"
"7.030101814962372","0.0","0.1422454505383792","0.0","1","11","false","AT1G27310","7.0","0","1","0","0.9775832646283926","false","0","AT1G27310","0","0.0"
"6.102478972996901","0.0","0.16386783214246853","0.0","1","10","false","AT1G56340","11.0","0","1","0","0.981031676680309","false","0","AT1G56340","0","0.0"
"5.9510845506861445","0.0","0.16803659761222894","0.0","1","11","false","AT2G27820","16.0","0","1","0","0.9815944812242152","false","0","AT2G27820","0","0.0"
"6.945329791943338","0.0","0.14398164377449887","0.0","1","11","false","AT2G21390","7.0","0","1","0","0.9778984022604338","false","0","AT2G21390","0","0.0"
"6.945329791943338","0.0","0.14398164377449887","0.0","1","11","false","AT4G31480","7.0","0","1","0","0.9778984022604338","false","0","AT4G31480","0","0.0"
"6.945329791943338","0.0","0.14398164377449887","0.0","1","11","false","AT3G15980","7.0","0","1","0","0.9778984022604338","false","0","AT3G15980","0","0.0"
"5.505754758742807","0.0","0.18162814070351757","0.0","3","10","false","AT1G34210","10.0","0","2","0","0.9832499823095063","false","1","AT1G34210","0","0.0"
"0.0","0.0","0.0","0.0","2","0","true","AT1G15390","0.0","0","1","0","Infinity","false","1","AT1G15390","0","0.0"
"6.3111996458610005","0.0","0.1584484814477099","1.0","2","11","false","AT5G64740","2.5","0","2","0","0.9802557633982862","false","0","AT5G64740","0","0.8333333333333334"
"6.3111996458610005","0.0","0.1584484814477099","1.0","2","11","false","AT4G32410","2.5","0","2","0","0.9802557633982862","false","0","AT4G32410","0","0.8333333333333334"
"5.620628596724214","0.0","0.17791604315980153","0.0","1","10","false","AT5G08120","11.0","0","1","0","0.9828229420196126","false","0","AT5G08120","0","0.0"
